,customer_id,final_cluster
32700,20288,Fake Vegetarians
32701,47350,Settled Techies
32702,44874,Local Folks
32703,19098,Fake Vegetarians
32704,42924,Youngsters
32705,48282,Petters
32706,4527,Fake Vegetarians
32707,32356,Misers
32708,38214,Petters
32709,5633,Fake Vegetarians
32710,25543,Settled Techies
32711,13699,Fake Vegetarians
32712,13084,Local Folks
32713,2003,Settled Techies
32714,41396,Settled Techies
32715,6124,Misers
32716,21100,Karens
32717,37877,Karens
32718,48391,Karens
32719,37757,Fake Vegetarians
32720,19769,Local Folks
32721,26533,Misers
32722,21737,Gamer Parents
32723,11950,Millenials
32724,37949,Local Folks
32725,21090,Karens
32726,34422,Local Folks
32727,13722,Gamer Parents
32728,12897,Petters
32729,13229,Misers
32730,41885,Settled Techies
32731,24402,Fake Vegetarians
32732,10890,Misers
32733,28281,Settled Techies
32734,4780,Fake Vegetarians
32735,27220,Petters
32736,4720,Misers
32737,32407,Karens
32738,46578,Settled Techies
32739,36360,Karens
32740,43604,Misers
32741,6322,Stingy Pescatarians
32742,20703,Misers
32743,42895,Petters
32744,20095,Settled Techies
32745,46621,Misers
32746,14573,Balanced Parents
32747,16256,Karens
32748,47073,Misers
32749,39495,Petters
32750,28686,Local Folks
32751,31264,Fake Vegetarians
32752,18026,Misers
32753,28583,Misers
32754,13385,Settled Techies
32755,47080,Fake Vegetarians
32756,22433,Karens
32757,45443,Millenials
32758,25465,Karens
32759,33929,Stingy Pescatarians
32760,21034,Settled Techies
32761,7196,Settled Techies
32762,49481,Karens
32763,45083,Settled Techies
32764,49663,Petters
32765,29522,Petters
32766,6316,Fake Vegetarians
32767,10016,Karens
32768,20950,Settled Techies
32769,317,Petters
32770,43475,Misers
32771,2920,Karens
32772,27901,Misers
32773,30201,Gamer Parents
32774,8645,Gamer Parents
32775,13096,Millenials
32776,27282,Settled Techies
32777,28109,Settled Techies
32778,7108,Karens
32779,3880,Petters
32780,15785,Local Folks
32781,10928,Fake Vegetarians
32782,46972,Misers
32783,19574,Gamer Parents
32784,22774,Misers
32785,40327,Gamer Parents
32786,34784,Fake Vegetarians
32787,10012,Fake Vegetarians
32788,30772,Fake Vegetarians
32789,39705,Fake Vegetarians
32790,27111,Gamer Parents
32791,13110,Local Folks
32792,15927,Local Folks
32793,23467,Fake Vegetarians
32794,11861,Balanced Parents
32795,46491,Balanced Parents
32796,34130,Fake Vegetarians
32797,4320,Petters
32798,27243,Petters
32799,19774,Settled Techies
32800,27392,Petters
32801,7084,Millenials
32802,16288,Gamer Parents
32803,7275,Petters
32804,38013,Millenials
32805,8345,Local Folks
32806,19958,Fake Vegetarians
32807,35272,Fake Vegetarians
32808,202,Local Folks
32809,38759,Karens
32810,34684,Karens
32811,24705,Stingy Pescatarians
32812,49880,Karens
32813,6819,Misers
32814,11673,Fake Vegetarians
32815,47470,Settled Techies
32816,30978,Fake Vegetarians
32817,3250,Gamer Parents
32818,31652,Local Folks
32819,43661,Gamer Parents
32820,46210,Karens
32821,40874,Balanced Parents
32822,20752,Petters
32823,19372,Retired Elders
32824,37279,Gamer Parents
32825,27021,Local Folks
32826,37558,Balanced Parents
32827,25850,Karens
32828,19456,Petters
32829,27814,Millenials
32830,26075,Petters
32831,48603,Settled Techies
32832,12011,Misers
32833,12381,Petters
32834,43421,Settled Techies
32835,18619,Fake Vegetarians
32836,33576,Karens
32837,21145,Fake Vegetarians
32838,29250,Balanced Parents
32839,9915,Millenials
32840,24376,Fake Vegetarians
32841,7428,Settled Techies
32842,15069,Karens
32843,15687,Petters
32844,45474,Millenials
32845,35956,Fake Vegetarians
32846,34587,Gamer Parents
32847,30830,Karens
32848,22861,Local Folks
32849,8482,Settled Techies
32850,31389,Petters
32851,2549,Karens
32852,27158,Karens
32853,13301,Gamer Parents
32854,32002,Balanced Parents
32855,31636,Fake Vegetarians
32856,48648,Petters
32857,1764,Petters
32858,3040,Fake Vegetarians
32859,37870,Fake Vegetarians
32860,6559,Stingy Pescatarians
32861,11409,Gamer Parents
32862,26879,Millenials
32863,39406,Gamer Parents
32864,33444,Millenials
32865,7260,Settled Techies
32866,18143,Karens
32867,10994,Youngsters
32868,46671,Gamer Parents
32869,25133,Settled Techies
32870,10201,Misers
32871,10182,Karens
32872,23654,Settled Techies
32873,7574,Fake Vegetarians
32874,40286,Gamer Parents
32875,11200,Karens
32876,25860,Settled Techies
32877,21930,Fake Vegetarians
32878,36431,Gamer Parents
32879,35978,Youngsters
32880,6509,Karens
32881,15469,Settled Techies
32882,32431,Misers
32883,43568,Karens
32884,39872,Balanced Parents
32885,22769,Fake Vegetarians
32886,40146,Millenials
32887,30425,Fake Vegetarians
32888,14835,Karens
32889,9148,Local Folks
32890,8508,Misers
32891,5305,Fake Vegetarians
32892,13657,Misers
32893,8294,Balanced Parents
32894,8373,Local Folks
32895,44108,Settled Techies
32896,3724,Fake Vegetarians
32897,18406,Settled Techies
32898,1601,Settled Techies
32899,15375,Fake Vegetarians
32900,26253,Misers
32901,31849,Gamer Parents
32902,25436,Misers
32903,27062,Petters
32904,6219,Misers
32905,43173,Misers
32906,9748,Karens
32907,8778,Local Folks
32908,42887,Local Folks
32909,31313,Petters
32910,46302,Karens
32911,11775,Local Folks
32912,4929,Settled Techies
32913,1310,Youngsters
32914,19194,Millenials
32915,9706,Millenials
32916,16093,Gamer Parents
32917,49859,Petters
32918,43645,Petters
32919,35062,Gamer Parents
32920,24281,Local Folks
32921,3959,Misers
32922,35082,Balanced Parents
32923,32445,Misers
32924,6416,Fake Vegetarians
32925,43484,Petters
32926,3026,Balanced Parents
32927,25166,Settled Techies
32928,21336,Karens
32929,43305,Karens
32930,9762,Fake Vegetarians
32931,22694,Balanced Parents
32932,27352,Settled Techies
32933,21156,Karens
32934,19643,Fake Vegetarians
32935,11869,Petters
32936,34370,Fake Vegetarians
32937,4009,Fake Vegetarians
32938,13797,Misers
32939,40555,Millenials
32940,47541,Settled Techies
32941,7760,Balanced Parents
32942,45282,Fake Vegetarians
32943,19534,Karens
32944,17158,Gamer Parents
32945,4463,Gamer Parents
32946,30041,Misers
32947,36125,Settled Techies
32948,45946,Gamer Parents
32949,11427,Local Folks
32950,23597,Local Folks
32951,21765,Youngsters
32952,21067,Millenials
32953,36735,Balanced Parents
32954,10268,Misers
32955,12116,Settled Techies
32956,22929,Local Folks
32957,36755,Karens
32958,47474,Local Folks
32959,5185,Misers
32960,29292,Misers
32961,24951,Misers
32962,31419,Local Folks
32963,30529,Balanced Parents
32964,40274,Fake Vegetarians
32965,16200,Settled Techies
32966,37525,Karens
32967,46889,Local Folks
32968,41872,Misers
32969,1431,Fake Vegetarians
32970,13242,Stingy Pescatarians
32971,8870,Youngsters
32972,16748,Settled Techies
32973,27929,Settled Techies
32974,4964,Balanced Parents
32975,26178,Misers
32976,48124,Misers
32977,26286,Misers
32978,37859,Petters
32979,4563,Misers
32980,26627,Balanced Parents
32981,45111,Misers
32982,650,Gamer Parents
32983,21951,Karens
32984,30879,Balanced Parents
32985,25951,Fake Vegetarians
32986,926,Balanced Parents
32987,9763,Karens
32988,49027,Karens
32989,21245,Fake Vegetarians
32990,36147,Fake Vegetarians
32991,13402,Millenials
32992,927,Misers
32993,44547,Balanced Parents
32994,49411,Gamer Parents
32995,32148,Millenials
32996,4776,Misers
32997,34608,Misers
32998,33968,Fake Vegetarians
32999,19093,Gamer Parents
33000,20002,Fake Vegetarians
33001,25407,Fake Vegetarians
33002,14056,Petters
33003,6468,Settled Techies
33004,42894,Karens
33005,25386,Petters
33006,39173,Fake Vegetarians
33007,27268,Misers
33008,33245,Karens
33009,18063,Petters
33010,13555,Fake Vegetarians
33011,26207,Misers
33012,18334,Misers
33013,1309,Settled Techies
33014,31273,Gamer Parents
33015,36600,Fake Vegetarians
33016,42413,Settled Techies
33017,33075,Petters
33018,14318,Balanced Parents
33019,21791,Gamer Parents
33020,37915,Fake Vegetarians
33021,31940,Millenials
33022,5509,Misers
33023,10824,Karens
33024,33226,Misers
33025,39847,Gamer Parents
33026,37622,Fake Vegetarians
33027,4477,Gamer Parents
33028,47878,Fake Vegetarians
33029,1408,Misers
33030,31520,Local Folks
33031,23788,Balanced Parents
33032,38139,Karens
33033,21403,Gamer Parents
33034,7381,Local Folks
33035,41577,Fake Vegetarians
33036,2182,Local Folks
33037,18286,Karens
33038,29529,Fake Vegetarians
33039,3326,Settled Techies
33040,15195,Stingy Pescatarians
33041,14322,Stingy Pescatarians
33042,13431,Balanced Parents
33043,44973,Petters
33044,30950,Millenials
33045,40301,Karens
33046,39997,Settled Techies
33047,16992,Fake Vegetarians
33048,13122,Settled Techies
33049,47943,Fake Vegetarians
33050,11969,Karens
33051,42353,Balanced Parents
33052,15668,Petters
33053,2130,Settled Techies
33054,34360,Misers
33055,21213,Settled Techies
33056,24989,Fake Vegetarians
33057,10894,Settled Techies
33058,41088,Petters
33059,45229,Local Folks
33060,47273,Local Folks
33061,23793,Gamer Parents
33062,27112,Petters
33063,27024,Petters
33064,47301,Settled Techies
33065,31510,Settled Techies
33066,36438,Settled Techies
33067,1847,Settled Techies
33068,19436,Youngsters
33069,3416,Gamer Parents
33070,36112,Fake Vegetarians
33071,31022,Karens
33072,20185,Balanced Parents
33073,14875,Settled Techies
33074,11362,Petters
33075,46182,Misers
33076,40949,Fake Vegetarians
33077,41485,Balanced Parents
33078,5095,Karens
33079,22941,Local Folks
33080,35304,Fake Vegetarians
33081,34148,Fake Vegetarians
33082,520,Petters
33083,23779,Settled Techies
33084,26026,Millenials
33085,20910,Fake Vegetarians
33086,16459,Karens
33087,9587,Gamer Parents
33088,48921,Fake Vegetarians
33089,14814,Settled Techies
33090,15391,Petters
33091,5008,Fake Vegetarians
33092,32014,Settled Techies
33093,34209,Petters
33094,33937,Fake Vegetarians
33095,19191,Settled Techies
33096,16495,Settled Techies
33097,3025,Local Folks
33098,29903,Karens
33099,48865,Balanced Parents
33100,40199,Misers
33101,28771,Settled Techies
33102,26948,Fake Vegetarians
33103,17958,Karens
33104,25296,Settled Techies
33105,30410,Gamer Parents
33106,19392,Local Folks
33107,36575,Karens
33108,32198,Fake Vegetarians
33109,18299,Fake Vegetarians
33110,14548,Gamer Parents
33111,33922,Misers
33112,35139,Millenials
33113,35248,Fake Vegetarians
33114,42438,Settled Techies
33115,39310,Petters
33116,2590,Petters
33117,7409,Misers
33118,39583,Youngsters
33119,41707,Settled Techies
33120,42218,Karens
33121,49837,Karens
33122,6956,Fake Vegetarians
33123,15660,Misers
33124,14446,Misers
33125,43063,Settled Techies
33126,41507,Misers
33127,36386,Youngsters
33128,46701,Settled Techies
33129,6108,Misers
33130,16219,Petters
33131,1462,Misers
33132,27940,Misers
33133,11554,Settled Techies
33134,16668,Misers
33135,45044,Settled Techies
33136,4908,Millenials
33137,41957,Misers
33138,26191,Fake Vegetarians
33139,40581,Gamer Parents
33140,44993,Misers
33141,44481,Millenials
33142,45519,Millenials
33143,35595,Fake Vegetarians
33144,17103,Petters
33145,7817,Fake Vegetarians
33146,18435,Local Folks
33147,21264,Settled Techies
33148,13697,Misers
33149,12867,Millenials
33150,35350,Fake Vegetarians
33151,288,Fake Vegetarians
33152,10843,Local Folks
33153,22858,Karens
33154,36845,Settled Techies
33155,48806,Karens
33156,4570,Settled Techies
33157,10904,Misers
33158,38466,Local Folks
33159,49710,Misers
33160,10809,Fake Vegetarians
33161,27407,Balanced Parents
33162,4356,Gamer Parents
33163,9757,Gamer Parents
33164,10934,Fake Vegetarians
33165,7182,Fake Vegetarians
33166,38719,Millenials
33167,11539,Gamer Parents
33168,2298,Misers
33169,6659,Karens
33170,1154,Gamer Parents
33171,16696,Misers
33172,28905,Misers
33173,103,Petters
33174,42769,Misers
33175,47909,Balanced Parents
33176,18440,Misers
33177,3878,Karens
33178,8185,Settled Techies
33179,49447,Fake Vegetarians
33180,23923,Gamer Parents
33181,22322,Gamer Parents
33182,15906,Petters
33183,6142,Balanced Parents
33184,13005,Karens
33185,16312,Misers
33186,13741,Misers
33187,49833,Settled Techies
33188,14466,Gamer Parents
33189,29952,Local Folks
33190,36794,Balanced Parents
33191,21223,Local Folks
33192,43691,Misers
33193,10923,Gamer Parents
33194,24455,Gamer Parents
33195,47668,Karens
33196,42587,Settled Techies
33197,17096,Karens
33198,49874,Misers
33199,47865,Fake Vegetarians
33200,40226,Balanced Parents
33201,27078,Karens
33202,45289,Gamer Parents
33203,41494,Gamer Parents
33204,24867,Petters
33205,34942,Karens
33206,36146,Karens
33207,28316,Karens
33208,3406,Misers
33209,38187,Fake Vegetarians
33210,15830,Misers
33211,34356,Local Folks
33212,20688,Misers
33213,17818,Fake Vegetarians
33214,7983,Fake Vegetarians
33215,28746,Local Folks
33216,42869,Petters
33217,5802,Petters
33218,22117,Local Folks
33219,35451,Millenials
33220,29693,Misers
33221,5614,Karens
33222,44485,Balanced Parents
33223,33869,Settled Techies
33224,49971,Fake Vegetarians
33225,5352,Karens
33226,38299,Gamer Parents
33227,45166,Misers
33228,40864,Fake Vegetarians
33229,34023,Petters
33230,48421,Fake Vegetarians
33231,13813,Settled Techies
33232,14262,Youngsters
33233,27041,Misers
33234,5635,Balanced Parents
33235,39420,Settled Techies
33236,5972,Youngsters
33237,13867,Fake Vegetarians
33238,11536,Settled Techies
33239,38123,Karens
33240,21147,Fake Vegetarians
33241,10952,Gamer Parents
33242,4691,Misers
33243,7464,Fake Vegetarians
33244,42041,Youngsters
33245,14824,Local Folks
33246,43629,Fake Vegetarians
33247,35168,Settled Techies
33248,22551,Fake Vegetarians
33249,2837,Fake Vegetarians
33250,27036,Millenials
33251,18316,Petters
33252,9834,Settled Techies
33253,19563,Petters
33254,4732,Local Folks
33255,16415,Gamer Parents
33256,32964,Local Folks
33257,35029,Misers
33258,8480,Local Folks
33259,7336,Fake Vegetarians
33260,13781,Millenials
33261,18494,Fake Vegetarians
33262,32114,Misers
33263,14891,Petters
33264,44536,Settled Techies
33265,14817,Settled Techies
33266,35386,Fake Vegetarians
33267,9137,Fake Vegetarians
33268,41729,Fake Vegetarians
33269,8975,Local Folks
33270,6818,Petters
33271,48399,Millenials
33272,31565,Settled Techies
33273,262,Millenials
33274,2665,Misers
33275,23571,Misers
33276,47629,Misers
33277,33192,Settled Techies
33278,38622,Misers
33279,12982,Settled Techies
33280,37261,Stingy Pescatarians
33281,10181,Fake Vegetarians
33282,36696,Petters
33283,48777,Fake Vegetarians
33284,44095,Karens
33285,37162,Settled Techies
33286,42235,Millenials
33287,38864,Petters
33288,29681,Karens
33289,12737,Local Folks
33290,23427,Youngsters
33291,45775,Karens
33292,34794,Settled Techies
33293,39858,Karens
33294,36903,Misers
33295,22626,Misers
33296,45583,Settled Techies
33297,14164,Misers
33298,20751,Petters
33299,33849,Misers
33300,960,Local Folks
33301,31815,Local Folks
33302,15745,Balanced Parents
33303,17465,Fake Vegetarians
33304,38469,Gamer Parents
33305,33784,Misers
33306,48009,Local Folks
33307,11114,Misers
33308,4113,Karens
33309,12875,Fake Vegetarians
33310,36550,Local Folks
33311,30361,Fake Vegetarians
33312,11887,Misers
33313,25284,Karens
33314,5374,Misers
33315,13113,Karens
33316,37057,Misers
33317,23381,Fake Vegetarians
33318,5996,Local Folks
33319,27551,Gamer Parents
33320,11945,Fake Vegetarians
33321,35453,Petters
33322,38428,Gamer Parents
33323,36395,Settled Techies
33324,43660,Misers
33325,25924,Fake Vegetarians
33326,24388,Karens
33327,26984,Petters
33328,23541,Fake Vegetarians
33329,21154,Millenials
33330,25022,Gamer Parents
33331,34102,Petters
33332,41515,Gamer Parents
33333,43077,Millenials
33334,42573,Gamer Parents
33335,34034,Settled Techies
33336,5244,Local Folks
33337,23024,Local Folks
33338,39611,Settled Techies
33339,5109,Karens
33340,34058,Misers
33341,42197,Fake Vegetarians
33342,4124,Balanced Parents
33343,2214,Petters
33344,35481,Youngsters
33345,47716,Balanced Parents
33346,44124,Youngsters
33347,29321,Gamer Parents
33348,12176,Fake Vegetarians
33349,49969,Misers
33350,39980,Fake Vegetarians
33351,46039,Misers
33352,45834,Karens
33353,24791,Youngsters
33354,9410,Balanced Parents
33355,48724,Fake Vegetarians
33356,23859,Fake Vegetarians
33357,17344,Karens
33358,5837,Fake Vegetarians
33359,29752,Karens
33360,27089,Balanced Parents
33361,38306,Gamer Parents
33362,42299,Gamer Parents
33363,12604,Settled Techies
33364,40195,Settled Techies
33365,21738,Fake Vegetarians
33366,45747,Fake Vegetarians
33367,9115,Karens
33368,41512,Balanced Parents
33369,31136,Settled Techies
33370,30691,Stingy Pescatarians
33371,31575,Karens
33372,39891,Settled Techies
33373,46456,Settled Techies
33374,37381,Gamer Parents
33375,36899,Misers
33376,49936,Karens
33377,41319,Settled Techies
33378,33771,Karens
33379,11568,Karens
33380,13824,Local Folks
33381,26689,Karens
33382,25448,Millenials
33383,9626,Petters
33384,37417,Fake Vegetarians
33385,17112,Petters
33386,35,Settled Techies
33387,28699,Fake Vegetarians
33388,48691,Gamer Parents
33389,8351,Misers
33390,57,Fake Vegetarians
33391,6871,Fake Vegetarians
33392,21427,Gamer Parents
33393,16362,Gamer Parents
33394,12946,Settled Techies
33395,3572,Misers
33396,9867,Petters
33397,41851,Local Folks
33398,23635,Petters
33399,36567,Settled Techies
33400,15752,Settled Techies
33401,48326,Karens
33402,29008,Misers
33403,2091,Fake Vegetarians
33404,14301,Misers
33405,22252,Gamer Parents
33406,22955,Balanced Parents
33407,41266,Misers
33408,35581,Millenials
33409,7971,Settled Techies
33410,35651,Fake Vegetarians
33411,9216,Misers
33412,2815,Local Folks
33413,33930,Misers
33414,10132,Gamer Parents
33415,46001,Balanced Parents
33416,27917,Fake Vegetarians
33417,42997,Gamer Parents
33418,35623,Settled Techies
33419,22462,Karens
33420,13590,Gamer Parents
33421,9295,Fake Vegetarians
33422,21968,Gamer Parents
33423,48328,Petters
33424,11371,Misers
33425,33829,Gamer Parents
33426,48742,Balanced Parents
33427,36029,Local Folks
33428,29144,Millenials
33429,43251,Local Folks
33430,39296,Settled Techies
33431,46398,Misers
33432,10311,Settled Techies
33433,8377,Misers
33434,12065,Millenials
33435,29316,Karens
33436,14530,Petters
33437,2479,Local Folks
33438,48819,Settled Techies
33439,1467,Stingy Pescatarians
33440,40991,Karens
33441,35784,Fake Vegetarians
33442,27183,Misers
33443,45896,Gamer Parents
33444,21985,Karens
33445,1198,Balanced Parents
33446,19953,Gamer Parents
33447,47172,Fake Vegetarians
33448,39768,Misers
33449,40647,Gamer Parents
33450,25790,Local Folks
33451,17526,Fake Vegetarians
33452,13771,Misers
